,D1,D2,D3,D4,D5,S1
02/10/2016 03:00,0,0.060688708,0.060898868,0.182696604,0.07495826,1
02/10/2016 04:00,0,0.060889087,0.06109994,0.183299821,0.075205753,1
02/10/2016 05:00,0,0.06007273,0.060280757,0.18084227,0.074197448,1
02/10/2016 06:00,0.058693673,0.05741957,0.057618409,0.172855228,0.070920459,1
02/10/2016 07:00,0.054035806,0.052862815,0.053045874,0.159137623,0.065292288,1
02/10/2016 08:00,0.048327264,0.047278192,0.047441912,0.142325737,0.05839457,1
02/10/2016 09:00,-0.008216335,-0.065158928,0.007996113,-0.026146161,-0.035036732,1
02/10/2016 10:00,-0.081499891,-0.214156577,-0.04220741,-0.244606494,-0.157567495,1
02/10/2016 11:00,-0.102615236,-0.255781723,-0.057039852,-0.307507377,-0.192298521,1
02/10/2016 12:00,-0.122042926,-0.295136341,-0.07038976,-0.365416917,-0.224718009,1
02/10/2016 13:00,-0.194790744,-0.446853401,-0.119155308,-0.582410134,-0.348027194,1
02/10/2016 14:00,-0.09073061,-0.234025246,-0.048221377,-0.272161091,-0.173485347,1
02/10/2016 15:00,0.000708492,-0.050043019,0.014962082,0.000355637,-0.021446136,1
02/10/2016 16:00,0.054741314,0.053553008,0.053738457,0.161215371,0.066144763,1
02/10/2016 17:00,0.058086785,0.056825856,0.057022639,0.171067918,0.070187147,1
02/10/2016 18:00,0.06066606,0.059349141,0.059554662,0.178663986,0.073303724,1
02/10/2016 19:00,0.06304051,0.061672047,0.061885612,0.185656836,0.076172808,1
02/10/2016 20:00,0,0.0630413,0.063259607,0.18977882,0.077864009,1
02/10/2016 21:00,0,0.064321496,0.064544236,0.193632708,0.079445214,1
02/10/2016 22:00,0,0.065935656,0.066163986,0.198491957,0.081438906,1
02/10/2016 23:00,0,0.067605477,0.067839589,0.203518767,0.083501347,1
03/10/2016 00:00,0,0.069163976,0.069403485,0.208210456,0.085426292,1
03/10/2016 01:00,0,0.07053694,0.070781203,0.21234361,0.087122076,1
03/10/2016 02:00,0,0.071564808,0.07181263,0.215437891,0.088391623,1
03/10/2016 03:00,0,0.071961854,0.072211052,0.216633155,0.088882026,1
03/10/2016 04:00,0,0.07199525,0.072244564,0.216733691,0.088923274,1
03/10/2016 05:00,0,0.067453338,0.067686923,0.203060769,0.083313436,1
03/10/2016 06:00,0.061644667,0.060306505,0.060515341,0.181546023,0.07448619,1
03/10/2016 07:00,0.052154453,0.051022301,0.051198987,0.153596962,0.06301902,1
03/10/2016 08:00,0.043790775,0.04284018,0.042988531,0.128965594,0.052913061,1
03/10/2016 09:00,0.037809134,0.036988385,0.037116473,0.111349419,0.045685352,1
03/10/2016 10:00,-0.053442203,-0.148101713,-0.025519484,-0.160658394,-0.106694713,1
03/10/2016 11:00,-0.06275862,-0.165065899,-0.032457869,-0.188363424,-0.121402531,1
03/10/2016 12:00,-0.094636329,-0.2310564,-0.053964772,-0.28343195,-0.175220083,1
03/10/2016 13:00,-0.104241265,-0.25322398,-0.059802609,-0.312154571,-0.19243972,1
03/10/2016 14:00,-0.063345432,-0.173146923,-0.030923041,-0.190347715,-0.125411435,1
03/10/2016 15:00,0.029713772,0.006730352,0.035450787,0.086746163,0.026084251,1
03/10/2016 16:00,0.063199818,0.061827897,0.062042002,0.186126005,0.076365302,1
03/10/2016 17:00,0.066412532,0.064970871,0.065195859,0.195587578,0.080247274,1
03/10/2016 18:00,0.068566985,0.067078556,0.067310843,0.201932529,0.082850533,1
03/10/2016 19:00,0.069894553,0.068377305,0.06861409,0.20584227,0.084454653,1
03/10/2016 20:00,0,0.069011837,0.069250819,0.207752458,0.08523838,1
03/10/2016 21:00,0,0.069379198,0.069619452,0.208858356,0.085692117,1
03/10/2016 22:00,0,0.069572155,0.069813077,0.209439231,0.085930444,1
03/10/2016 23:00,0,0.069787376,0.070029044,0.210087131,0.08619627,1
04/10/2016 00:00,0,0.06986159,0.070103515,0.210310545,0.086287934,1
04/10/2016 01:00,0,0.070414487,0.070658326,0.211974978,0.086970831,1
04/10/2016 02:00,0,0.070804111,0.0710493,0.2131479,0.087452067,1
04/10/2016 03:00,0,0.070830086,0.071075365,0.213226095,0.087484149,1
04/10/2016 04:00,0,0.070982226,0.071228031,0.213684093,0.08767206,1
04/10/2016 05:00,0,0.065668485,0.065895889,0.197687668,0.081108916,1
04/10/2016 06:00,0.053724776,0.052558536,0.052740542,0.158221626,0.064916465,1
04/10/2016 07:00,0.041947352,0.041036773,0.04117888,0.12353664,0.050685625,1
04/10/2016 08:00,0.034550903,0.033800883,0.033917933,0.101753798,0.041748382,1
04/10/2016 09:00,-0.040148801,-0.115581167,-0.017957269,-0.120842998,-0.082053519,1
04/10/2016 10:00,-0.108428936,-0.253747763,-0.064918254,-0.324365534,-0.195929161,1
04/10/2016 11:00,-0.123476371,-0.283431253,-0.075482638,-0.3691913,-0.2206884,1
04/10/2016 12:00,-0.114586256,-0.265604566,-0.069322543,-0.342698093,-0.205933236,1
04/10/2016 13:00,-0.122594773,-0.285108571,-0.073903026,-0.366681604,-0.220739569,1
04/10/2016 14:00,-0.064659283,-0.170627769,-0.03328261,-0.194087266,-0.125326634,1
04/10/2016 15:00,0.032813876,0.018445642,0.036052657,0.096172302,0.033646736,1
04/10/2016 16:00,0.058856774,0.057579131,0.057778522,0.173335567,0.071117537,1
04/10/2016 17:00,0.063844637,0.062458718,0.062675007,0.188025022,0.077144447,1
04/10/2016 18:00,0.068252162,0.066770567,0.067001787,0.201005362,0.082470127,1
04/10/2016 19:00,0.070228342,0.068703848,0.068941763,0.20682529,0.084857975,1
04/10/2016 20:00,0,0.070600022,0.070844504,0.212533512,0.087199991,1
04/10/2016 21:00,0,0.072050911,0.072300417,0.216901251,0.088992022,1
04/10/2016 22:00,0,0.073178968,0.07343238,0.22029714,0.090385316,1
04/10/2016 23:00,0,0.074255074,0.074512213,0.22353664,0.091714444,1
05/10/2016 00:00,0,0.07521986,0.07548034,0.226441019,0.092906076,1
05/10/2016 01:00,0,0.075991688,0.076254841,0.228764522,0.093859382,1
05/10/2016 02:00,0,0.076696723,0.076962318,0.230886953,0.094730191,1
05/10/2016 03:00,0,0.077052952,0.07731978,0.231959339,0.095170178,1
05/10/2016 04:00,0,0.077338677,0.077606494,0.232819482,0.095523085,1
05/10/2016 05:00,0,0.068948755,0.069187519,0.207562556,0.085160466,1
05/10/2016 06:00,0.056087847,0.054870311,0.055060322,0.165180965,0.0677718,1
05/10/2016 07:00,0.046100743,0.045100004,0.045256181,0.135768543,0.05570423,1
05/10/2016 08:00,0.033430602,0.025810882,0.034756696,0.098219273,0.037364283,1
05/10/2016 09:00,-0.089624539,-0.224076457,-0.049628818,-0.268601172,-0.168251292,1
05/10/2016 10:00,-0.164672897,-0.375854122,-0.101268569,-0.492294858,-0.293377592,1
05/10/2016 11:00,-0.251000936,-0.553149578,-0.159908873,-0.749701758,-0.438499619,1
05/10/2016 12:00,-0.217973637,-0.484744628,-0.137636126,-0.651203642,-0.382726033,1
05/10/2016 13:00,-0.165180812,-0.377727468,-0.101380132,-0.493837649,-0.294596367,1
05/10/2016 14:00,-0.1054511,-0.258517124,-0.059834704,-0.315857786,-0.195708039,1
05/10/2016 15:00,0.007091141,-0.034133055,0.018509841,0.019482553,-0.009485033,1
05/10/2016 16:00,0.056907146,0.055671825,0.055864611,0.167593834,0.068761771,1
05/10/2016 17:00,0.058815051,0.057538313,0.057737563,0.17321269,0.071067122,1
05/10/2016 18:00,0.061466394,0.060132101,0.060340334,0.181021001,0.074270779,1
05/10/2016 19:00,0.064273251,0.062878029,0.06309577,0.18928731,0.077662348,1
05/10/2016 20:00,0,0.063356711,0.06357611,0.190728329,0.078253581,1
05/10/2016 21:00,0,0.061968904,0.062183497,0.186550492,0.076539464,1
05/10/2016 22:00,0,0.06080003,0.061010575,0.183031725,0.075095756,1
05/10/2016 23:00,0,0.06033248,0.060541406,0.181624218,0.074518272,1
06/10/2016 00:00,0,0.060558833,0.060768543,0.18230563,0.074797848,1
06/10/2016 01:00,0,0.061304687,0.061516979,0.184550938,0.075719071,1
06/10/2016 02:00,0,0.061720286,0.061934018,0.185802055,0.07623239,1
06/10/2016 03:00,0,0.061794501,0.06200849,0.186025469,0.076324054,1
06/10/2016 04:00,0,0.061631229,0.061844653,0.185533959,0.076122393,1
06/10/2016 05:00,0,0.060499462,0.060708966,0.182126899,0.074724516,1
06/10/2016 06:00,0,0.058098631,0.058299821,0.174899464,0.071759185,1
06/10/2016 07:00,0,0.05518201,0.055373101,0.166119303,0.068156789,1
06/10/2016 08:00,-0.001282114,0.0497164,0.051694826,0.153850419,0.062524639,1
06/10/2016 09:00,-0.106268736,-0.170458825,-0.021335986,-0.166293637,-0.117824706,1
06/10/2016 10:00,-0.143124976,-0.248473342,-0.047696992,-0.280851485,-0.182027514,1
06/10/2016 11:00,-0.164395647,-0.293009514,-0.062420922,-0.345496699,-0.218477858,1
06/10/2016 12:00,-0.203254355,-0.37337192,-0.088316837,-0.460586689,-0.283833563,1
06/10/2016 13:00,-0.182164657,-0.328858739,-0.07336102,-0.395420002,-0.247253726,1
06/10/2016 14:00,-0.127343999,-0.214062614,-0.0353996,-0.228769818,-0.153293924,1
06/10/2016 15:00,-0.046975566,-0.046026268,0.019994288,0.01476799,-0.015864706,1
06/10/2016 16:00,0,0.052458347,0.052640006,0.157920018,0.064792719,1
06/10/2016 17:00,0,0.05335634,0.053541108,0.160623324,0.065901854,1
06/10/2016 18:00,0,0.054681064,0.05487042,0.16461126,0.067538056,1
06/10/2016 19:00,0,0.056358306,0.05655347,0.169660411,0.069609664,1
06/10/2016 20:00,0,0.05757171,0.057771075,0.173313226,0.07110837,1
06/10/2016 21:00,0,0.058350959,0.058553024,0.175659071,0.072070843,1
06/10/2016 22:00,0,0.058881591,0.059085493,0.177256479,0.072726241,1
06/10/2016 23:00,0,0.05934543,0.059550938,0.178652815,0.073299141,1
07/10/2016 00:00,0,0.059705369,0.059912124,0.179736372,0.073743711,1
07/10/2016 01:00,0,0.059905748,0.060113196,0.180339589,0.073991204,1
07/10/2016 02:00,0,0.059939144,0.060146708,0.180440125,0.074032453,1
07/10/2016 03:00,0,0.059850087,0.060057343,0.180172029,0.073922456,1
07/10/2016 04:00,0,0.059853798,0.060061066,0.180183199,0.073927039,1
07/10/2016 05:00,0,0.058603288,0.058806226,0.176418677,0.0723825,1
07/10/2016 06:00,0.057115764,0.055875914,0.056069407,0.168208222,0.069013847,1
07/10/2016 07:00,0.053372022,0.05221344,0.052394251,0.157182752,0.064490228,1
07/10/2016 08:00,0.030666327,0.0109281,0.035467556,0.089662892,0.028670825,1
07/10/2016 09:00,-0.089918637,-0.232223978,-0.047707416,-0.269735444,-0.172061612,1
07/10/2016 10:00,-0.160036819,-0.37169199,-0.096612454,-0.47865416,-0.287939845,1
07/10/2016 11:00,-0.220904147,-0.493333535,-0.138903968,-0.660029321,-0.388782252,1
07/10/2016 12:00,-0.238161832,-0.529296144,-0.150480487,-0.711504812,-0.418021824,1
07/10/2016 13:00,-0.200727471,-0.453643594,-0.124707051,-0.599927548,-0.355632441,1
07/10/2016 14:00,-0.126969734,-0.304219438,-0.074027521,-0.380072006,-0.232545149,1
07/10/2016 15:00,-0.036137032,-0.122256672,-0.011038312,-0.109389808,-0.08186559,1
07/10/2016 16:00,0.048277955,0.047229953,0.047393506,0.142180518,0.058334988,1
07/10/2016 17:00,0.050747231,0.049645627,0.049817545,0.149452636,0.061318652,1
07/10/2016 18:00,0.053227887,0.052072433,0.052252755,0.156758266,0.064316066,1
07/10/2016 19:00,0.055461994,0.054258043,0.054445934,0.163337802,0.067015572,1
07/10/2016 20:00,0,0.056462206,0.05665773,0.16997319,0.069737993,1
07/10/2016 21:00,0,0.059037441,0.059241883,0.177725648,0.072918735,1
07/10/2016 22:00,0,0.063568221,0.063788353,0.191365058,0.078514824,1
07/10/2016 23:00,0,0.063742625,0.06396336,0.19189008,0.078730234,1
08/10/2016 00:00,0,0.062544065,0.062760649,0.188281948,0.07724986,1
08/10/2016 01:00,0,0.061653494,0.061866994,0.185600983,0.076149892,1
08/10/2016 02:00,0,0.061853872,0.062068067,0.1862042,0.076397385,1
08/10/2016 03:00,0,0.062343686,0.062559577,0.187678731,0.077002367,1
08/10/2016 04:00,0,0.061749972,0.061963807,0.185891421,0.076269055,1
08/10/2016 05:00,0,0.056770196,0.056966786,0.170900357,0.070118399,1
08/10/2016 06:00,0.047280382,0.046254035,0.046414209,0.139242627,0.057129606,1
08/10/2016 07:00,0.034019876,0.033281383,0.033396634,0.100189902,0.041106734,1
08/10/2016 08:00,0.024491731,0.023960073,0.024043044,0.072129133,0.029593732,1
08/10/2016 09:00,-0.049154092,-0.12116373,-0.027705057,-0.147253841,-0.091516141,1
08/10/2016 10:00,-0.116878804,-0.256434963,-0.074782157,-0.349060396,-0.203686784,1
08/10/2016 11:00,-0.197262888,-0.420536008,-0.129662447,-0.588710353,-0.338382818,1
08/10/2016 12:00,-0.202321393,-0.43048304,-0.133222791,-0.603778375,-0.346692219,1
08/10/2016 13:00,-0.164354322,-0.353121998,-0.107260275,-0.490591752,-0.283137229,1
08/10/2016 14:00,-0.14827321,-0.325103927,-0.094928498,-0.442813083,-0.258305568,1
08/10/2016 15:00,-0.038627596,-0.112324923,-0.016961096,-0.11630267,-0.079438233,1
08/10/2016 16:00,0.03991807,0.039051542,0.039186774,0.117560322,0.048233612,1
08/10/2016 17:00,0.045000759,0.044023897,0.044176348,0.132529044,0.054375102,1
08/10/2016 18:00,0.048615536,0.047560206,0.047724903,0.14317471,0.058742893,1
08/10/2016 19:00,0.052962373,0.051812683,0.051992106,0.155976318,0.063995242,1
08/10/2016 20:00,0,0.055452893,0.055644921,0.166934763,0.068491362,1
08/10/2016 21:00,0,0.058072656,0.058273756,0.174821269,0.071727103,1
08/10/2016 22:00,0,0.058837063,0.05904081,0.177122431,0.072671242,1
08/10/2016 23:00,0,0.059412223,0.059617962,0.178853887,0.073381638,1
09/10/2016 00:00,0,0.060287951,0.060496723,0.18149017,0.074463274,1
09/10/2016 01:00,0,0.061386322,0.061598898,0.184796693,0.075819902,1
09/10/2016 02:00,0,0.06236224,0.062578195,0.187734584,0.077025283,1
09/10/2016 03:00,0,0.062948532,0.063166518,0.189499553,0.077749429,1
09/10/2016 04:00,0,0.063293629,0.063512809,0.190538427,0.078175667,1
09/10/2016 05:00,0,0.053749675,0.053935806,0.161807417,0.066387673,1
09/10/2016 06:00,0.040763921,0.039879031,0.040017128,0.120051385,0.049255666,1
09/10/2016 07:00,0.023972083,0.023451705,0.023532916,0.070598749,0.028965833,1
09/10/2016 08:00,0.012467759,0.012197113,0.012239351,0.036718052,0.015064983,1
09/10/2016 09:00,-0.084303842,-0.182558567,-0.054616417,-0.251692672,-0.145860145,1
09/10/2016 10:00,-0.143811616,-0.302227686,-0.095753917,-0.429041977,-0.244777408,1
09/10/2016 11:00,-0.199038303,-0.414993789,-0.133452156,-0.59369069,-0.337328389,1
09/10/2016 12:00,-0.223665445,-0.466372384,-0.149955524,-0.667149497,-0.379079942,1
09/10/2016 13:00,-0.18667116,-0.392140444,-0.124335698,-0.556902053,-0.317657525,1
09/10/2016 14:00,-0.097572958,-0.21361028,-0.062561133,-0.291387245,-0.16983678,1
09/10/2016 15:00,0.005580053,-0.013333853,0.010762195,0.01579235,-0.001518328,1
09/10/2016 16:00,0.033796086,0.033062451,0.033176944,0.099530831,0.040836325,1
09/10/2016 17:00,0.040942194,0.040053434,0.040192136,0.120576407,0.049471076,1
09/10/2016 18:00,0.046597633,0.045586107,0.045743968,0.137231904,0.05630463,1
09/10/2016 19:00,0.05094447,0.049838584,0.050011171,0.150033512,0.061556979,1
09/10/2016 20:00,0,0.053415711,0.053600685,0.160802055,0.065975185,1
09/10/2016 21:00,0,0.054781253,0.054970956,0.164912869,0.067661803,1
09/10/2016 22:00,0,0.055393521,0.055585344,0.166756032,0.068418031,1
09/10/2016 23:00,0,0.056209878,0.056404528,0.169213584,0.069426335,1
10/10/2016 00:00,0,0.056339753,0.056534853,0.169604558,0.069586748,1
10/10/2016 01:00,0,0.055497421,0.055689604,0.167068811,0.068546361,1
10/10/2016 02:00,0,0.054076218,0.054263479,0.162790438,0.066790995,1
10/10/2016 03:00,0,0.053341497,0.053526214,0.160578642,0.065883521,1
10/10/2016 04:00,0,0.053541875,0.053727286,0.161181859,0.066131014,1
10/10/2016 05:00,0,0.049114995,0.049285076,0.147855228,0.060663254,1
10/10/2016 06:00,0.037539827,0.036724925,0.0368521,0.1105563,0.045359945,1
10/10/2016 07:00,0.022250038,0.021767041,0.021842419,0.065527256,0.02688506,1
10/10/2016 08:00,-0.029438536,-0.073998976,-0.016189514,-0.088239687,-0.05543949,1
10/10/2016 09:00,-0.131774719,-0.280641932,-0.086696065,-0.39325815,-0.225920768,1
10/10/2016 10:00,-0.232756253,-0.48685755,-0.155620302,-0.694317751,-0.395159898,1
10/10/2016 11:00,-0.289757144,-0.6035962,-0.194431256,-0.864267878,-0.490837938,1
10/10/2016 12:00,-0.306232098,-0.637843173,-0.205506486,-0.913405786,-0.518714175,1
10/10/2016 13:00,-0.312528443,-0.653216333,-0.209096727,-0.932263103,-0.530372146,1
10/10/2016 14:00,-0.231637419,-0.492738863,-0.152560413,-0.691260726,-0.396874391,1
10/10/2016 15:00,-0.075687154,-0.185540077,-0.042948866,-0.226705476,-0.140464499,1
10/10/2016 16:00,0.036792596,0.035993914,0.036118558,0.108355675,0.044457054,1
10/10/2016 17:00,0.042357002,0.04143753,0.041581025,0.124743074,0.051180611,1
10/10/2016 18:00,0.046013503,0.045014657,0.045170539,0.135511618,0.055598817,1
10/10/2016 19:00,0.050102412,0.049014806,0.04918454,0.147553619,0.060539508,1
10/10/2016 20:00,0,0.053690304,0.053876229,0.161628686,0.066314342,1
10/10/2016 21:00,0,0.056350885,0.056546023,0.16963807,0.069600497,1
10/10/2016 22:00,0,0.057608817,0.057808311,0.173424933,0.071154202,1
10/10/2016 23:00,0,0.05877027,0.058973786,0.176921358,0.072588744,1
11/10/2016 00:00,0,0.059972541,0.06018022,0.180540661,0.074073702,1
11/10/2016 01:00,0,0.060733237,0.060943551,0.182830652,0.075013258,1
11/10/2016 02:00,0,0.061026383,0.061237712,0.183713137,0.075375331,1
11/10/2016 03:00,0,0.061534751,0.06174784,0.185243521,0.07600323,1
11/10/2016 04:00,0,0.062377083,0.062593089,0.187779267,0.077043616,1
11/10/2016 05:00,0,0.054781253,0.054970956,0.164912869,0.067661803,1
11/10/2016 06:00,0.043749052,0.042799362,0.042947572,0.128842717,0.052862645,1
11/10/2016 07:00,0.029544075,0.028902742,0.02900283,0.08700849,0.035698556,1
11/10/2016 08:00,0.015392201,0.015058073,0.015110217,0.045330652,0.018598631,1
11/10/2016 09:00,-0.03443155,-0.080257778,-0.02070465,-0.102991195,-0.062076674,1
11/10/2016 10:00,-0.094911885,-0.20188667,-0.062513362,-0.283239132,-0.162612329,1
11/10/2016 11:00,-0.156335637,-0.32734494,-0.104430942,-0.466364625,-0.26556552,1
11/10/2016 12:00,-0.186113189,-0.388965257,-0.124527294,-0.555169105,-0.315827539,1
11/10/2016 13:00,-0.142927854,-0.302336487,-0.09461264,-0.426472471,-0.244137416,1
11/10/2016 14:00,-0.075788289,-0.170592165,-0.047279196,-0.226489991,-0.133972518,1
11/10/2016 15:00,0.019386882,0.010772183,0.021335758,0.056815607,0.01982367,1
11/10/2016 16:00,0.038123957,0.037296375,0.037425529,0.112276586,0.046065758,1
11/10/2016 17:00,0.043210438,0.042272441,0.042418826,0.127256479,0.052211831,1
11/10/2016 18:00,0.046620391,0.045608371,0.045766309,0.137298928,0.056332129,1
11/10/2016 19:00,0.048623122,0.047567628,0.04773235,0.143197051,0.058752059,1
11/10/2016 20:00,0,0.048450777,0.048618558,0.145855675,0.059842861,1
11/10/2016 21:00,0,0.048383985,0.048551534,0.145654602,0.059760364,1
11/10/2016 22:00,0,0.047727188,0.047892464,0.143677391,0.058949137,1
11/10/2016 23:00,0,0.047793981,0.047959488,0.143878463,0.059031635,1
12/10/2016 00:00,0,0.048836692,0.049005809,0.147017426,0.060319514,1
12/10/2016 01:00,0,0.050732866,0.050908549,0.152725648,0.06266153,1
12/10/2016 02:00,0,0.052847972,0.05303098,0.15909294,0.065273955,1
12/10/2016 03:00,0,0.055052136,0.055242776,0.165728329,0.067996377,1
12/10/2016 04:00,0,0.057074474,0.057272118,0.171816354,0.070494221,1
12/10/2016 05:00,0,0.054335968,0.054524129,0.163572386,0.067111819,1
12/10/2016 06:00,0.041689425,0.040784445,0.040925678,0.122777033,0.050373967,1
12/10/2016 07:00,0.027454104,0.026858139,0.026951147,0.080853441,0.033173212,1
12/10/2016 08:00,0.015403581,0.015069205,0.015121388,0.045364164,0.018612381,1
12/10/2016 09:00,-0.032686952,-0.078351613,-0.019048093,-0.09784648,-0.059880982,1
12/10/2016 10:00,-0.099582529,-0.212934032,-0.065276852,-0.297215371,-0.171103537,1
12/10/2016 11:00,-0.136592477,-0.286761708,-0.091030038,-0.407494627,-0.232360441,1
12/10/2016 12:00,-0.105797474,-0.221898816,-0.070566772,-0.31561705,-0.179881208,1
12/10/2016 13:00,-0.140261124,-0.295588557,-0.09315864,-0.418477633,-0.239095734,1
12/10/2016 14:00,-0.044779007,-0.10543856,-0.026628376,-0.133978583,-0.081198724,1
12/10/2016 15:00,0.027089971,0.026501911,0.026593685,0.079781055,0.032733225,1
12/10/2016 16:00,0.037858443,0.037036625,0.037164879,0.111494638,0.045744934,1
12/10/2016 17:00,0.043073889,0.042138855,0.042284778,0.126854334,0.052046836,1
12/10/2016 18:00,0.046411774,0.045404282,0.045561513,0.13668454,0.056080053,1
12/10/2016 19:00,0.048710363,0.047652974,0.047817992,0.143453977,0.058857473,1
12/10/2016 20:00,0,0.049738395,0.049910635,0.149731903,0.061433232,1
12/10/2016 21:00,0,0.050829344,0.051005362,0.153016086,0.062780693,1
12/10/2016 22:00,0,0.051133623,0.051310694,0.153932082,0.063156516,1
12/10/2016 23:00,0,0.051604883,0.051783587,0.15535076,0.063738582,1
13/10/2016 00:00,0,0.052447215,0.052628835,0.157886506,0.064778969,1
13/10/2016 01:00,0,0.053211622,0.053395889,0.160187668,0.065723109,1
13/10/2016 02:00,0,0.053682882,0.053868782,0.161606345,0.066305175,1
13/10/2016 03:00,0,0.054309993,0.054498064,0.163494191,0.067079736,1
13/10/2016 04:00,0,0.054580875,0.054769884,0.164309651,0.06741431,1
13/10/2016 05:00,0,0.048740213,0.048908996,0.146726988,0.060200351,1
13/10/2016 06:00,0,0.032702512,0.032815758,0.098447274,0.040391754,1
13/10/2016 07:00,0,0.01931055,0.01937742,0.058132261,0.02385098,1
13/10/2016 08:00,0,0.005629151,0.005648645,0.016945934,0.006952717,1
13/10/2016 09:00,-0.082626434,-0.170424639,-0.054609341,-0.243357537,-0.138409081,1
13/10/2016 10:00,-0.167644436,-0.34288389,-0.107891061,-0.485034139,-0.277244656,1
13/10/2016 11:00,-0.16725371,-0.340614847,-0.106164621,-0.479478738,-0.274782986,1
13/10/2016 12:00,-0.165658732,-0.338470523,-0.106259903,-0.478229386,-0.273526004,1
13/10/2016 13:00,-0.164326385,-0.338963985,-0.108632107,-0.484063588,-0.275297892,1
13/10/2016 14:00,-0.07131624,-0.141936043,-0.041956078,-0.194511469,-0.113089566,1
13/10/2016 15:00,0,0.019900553,0.019969467,0.0599084,0.024579709,1
13/10/2016 16:00,0,0.028546514,0.028645368,0.085936104,0.035258569,1
13/10/2016 17:00,0,0.032980816,0.033095025,0.099285076,0.040735494,1
13/10/2016 18:00,0,0.035351961,0.035474382,0.106423146,0.04366416,1
13/10/2016 19:00,0,0.037678578,0.037809056,0.113427167,0.046537827,1
13/10/2016 20:00,0,0.039021856,0.039156985,0.117470956,0.048196946,1
13/10/2016 21:00,0,0.038439274,0.038572386,0.115717158,0.047477384,1
13/10/2016 22:00,0,0.039908716,0.040046917,0.120140751,0.049292332,1
13/10/2016 23:00,0,0.041764073,0.041908698,0.125726095,0.051583932,1
14/10/2016 00:00,0,0.254614271,0.042582663,0.127747989,0.142771343,1
14/10/2016 01:00,0,0.257308249,0.043033214,0.129099643,0.144281953,1
14/10/2016 02:00,0,0.261159969,0.043677391,0.131032172,0.14644175,1
14/10/2016 03:00,0,0.262852054,0.043960381,0.131881144,0.147390563,1
14/10/2016 04:00,0,0.266570188,0.044582216,0.133746649,0.149475454,1
14/10/2016 05:00,0,0.241678727,0.040419273,0.121257819,0.135517919,1
14/10/2016 06:00,0.028929601,0.16980964,0.028399613,0.085198838,0.095218348,1
14/10/2016 07:00,0.016442877,0.096515641,0.016141644,0.048424933,0.054119777,1
14/10/2016 08:00,0.009463663,0.055549371,0.009290289,0.027870867,0.031148522,1
14/10/2016 09:00,0.00483614,0.028386953,0.004747542,0.014242627,0.015917582,1
14/10/2016 10:00,-0.082858503,-0.164470566,-0.055183693,-0.247195119,-0.136916081,1
14/10/2016 11:00,-0.132678914,-0.269413983,-0.088855837,-0.395766699,-0.221793065,1
14/10/2016 12:00,-0.113691981,-0.226951287,-0.075822581,-0.339169283,-0.188404586,1
14/10/2016 13:00,-0.087874262,-0.162887847,-0.057586536,-0.262272598,-0.140336018,1
14/10/2016 14:00,-0.006884944,0.028046641,-0.001195747,-0.020951379,0.006221713,1
14/10/2016 15:00,0.023167956,0.135990204,0.022743521,0.068230563,0.076254579,1
14/10/2016 16:00,0.028387195,0.166625849,0.027867143,0.08360143,0.093433082,1
14/10/2016 17:00,0.029551661,0.173460982,0.029010277,0.087030831,0.097265786,1
14/10/2016 18:00,0.030192687,0.177223645,0.029639559,0.088918677,0.099375646,1
14/10/2016 19:00,0.031391291,0.184259156,0.030816205,0.092448615,0.103320709,1
14/10/2016 20:00,0,0.187598798,0.031374739,0.094124218,0.105193366,1
14/10/2016 21:00,0,0.200445286,0.033523235,0.100569705,0.112396852,1
14/10/2016 22:00,0,0.208504954,0.034871165,0.104613494,0.116916197,1
14/10/2016 23:00,0,0.210041189,0.035128091,0.105384272,0.117777619,1
15/10/2016 00:00,0,0.210998553,0.035288204,0.105864611,0.118314447,1
15/10/2016 01:00,0,0.212490259,0.035537682,0.106613047,0.1191509,1
15/10/2016 02:00,0,0.213469888,0.035701519,0.107104558,0.119700213,1
15/10/2016 03:00,0,0.216163865,0.03615207,0.108456211,0.121210823,1
15/10/2016 04:00,0,0.221485027,0.037042002,0.111126005,0.124194589,1
15/10/2016 05:00,0,0.218056329,0.036468573,0.109405719,0.122271995,1
15/10/2016 06:00,0.034588833,0.203027942,0.033955168,0.101865505,0.11384504,1
15/10/2016 07:00,0.030689577,0.180140265,0.030127346,0.090382038,0.1010111,1
15/10/2016 08:00,0.023725535,0.139263052,0.023290885,0.069872654,0.078089782,1
15/10/2016 09:00,0.00590932,0.078358354,0.009349883,0.016972622,0.037874827,1
15/10/2016 10:00,-0.055150041,-0.06117567,-0.032805417,-0.165007484,-0.0707551,1
15/10/2016 11:00,-0.121365731,-0.197648197,-0.077314339,-0.362501766,-0.182295636,1
15/10/2016 12:00,-0.132895817,-0.207912634,-0.083967672,-0.397024379,-0.196022776,1
15/10/2016 13:00,-0.167447376,-0.262980154,-0.105880675,-0.500236693,-0.247413807,1
15/10/2016 14:00,-0.066722308,-0.036607994,-0.036649561,-0.200000174,-0.069821154,1
15/10/2016 15:00,0.025397529,0.175939105,0.027115059,0.074531913,0.094925812,1
15/10/2016 16:00,0.036580185,0.214716687,0.035910039,0.107730116,0.120399338,1
15/10/2016 17:00,0.039451525,0.231570745,0.038728776,0.116186327,0.129850012,1
15/10/2016 18:00,0.042398726,0.248870088,0.041621984,0.124865952,0.139550373,1
