,NL -> BE,DE -> BE,FR -> BE,UK -> BE
2020-10-13 17:00,246,270,1510,0
2020-10-13 18:00,627,673,1386,0
2020-10-13 19:00,1050,2606,288,0
2020-10-13 20:00,1219,3922,0,0
2020-10-13 21:00,1532,1610,0,0
2020-10-13 22:00,2352,471,0,0
2020-10-13 23:00,2351,461,0,0
2020-10-14 0:00,1628,1374,0,0
2020-10-14 1:00,1584,2292,0,0
2020-10-14 2:00,1392,2928,0,0
2020-10-14 3:00,1229,2484,0,0
2020-10-14 4:00,1583,2581,0,0
2020-10-14 5:00,1316,3427,0,0
2020-10-14 6:00,1673,3178,0,0
2020-10-14 7:00,1867,2741,0,0
2020-10-14 8:00,1928,2876,0,0
2020-10-14 9:00,1985,3044,0,0
2020-10-14 10:00,1758,3558,0,0
2020-10-14 11:00,1149,3228,0,0
2020-10-14 12:00,788,3002,0,0
2020-10-14 13:00,869,1231,0,0
2020-10-14 14:00,774,1586,90,0
2020-10-14 15:00,869,1596,320,0
2020-10-14 16:00,972,1587,251,0
2020-10-14 17:00,884,1565,445,0
2020-10-14 18:00,1638,2813,0,0
2020-10-14 19:00,2098,3330,0,0
2020-10-14 20:00,1918,4002,0,0
2020-10-14 21:00,1459,3876,0,0
2020-10-14 22:00,1577,2442,0,0
2020-10-14 23:00,1335,1671,0,0
2020-10-15 0:00,1213,2115,0,0
2020-10-15 1:00,1076,2466,0,0
2020-10-15 2:00,692,3167,0,0
2020-10-15 3:00,485,3128,0,0
2020-10-15 4:00,495,3950,0,0
2020-10-15 5:00,833,3445,0,0
2020-10-15 6:00,1370,3057,0,0
2020-10-15 7:00,1735,2508,0,0
2020-10-15 8:00,1088,2898,0,0
2020-10-15 9:00,1109,2581,0,0
2020-10-15 10:00,1147,2385,0,0
2020-10-15 11:00,1294,2028,0,0
2020-10-15 12:00,1547,2761,0,0
2020-10-15 13:00,1446,2918,0,0
2020-10-15 14:00,1272,2579,0,0
2020-10-15 15:00,1351,1820,4,0
2020-10-15 16:00,662,1472,416,0
2020-10-15 17:00,240,1511,1071,0
2020-10-15 18:00,124,2582,1470,0
2020-10-15 19:00,481,2715,916,0
2020-10-15 20:00,1201,1734,241,0
2020-10-15 21:00,1015,1098,99,0
2020-10-15 22:00,1553,322,0,0
2020-10-15 23:00,1815,353,0,0
2020-10-16 0:00,1475,852,0,0
2020-10-16 1:00,1227,1108,0,0
2020-10-16 2:00,716,2339,0,0
2020-10-16 3:00,483,2298,0,0
2020-10-16 4:00,405,2177,162,0
2020-10-16 5:00,841,1507,13,0
2020-10-16 6:00,937,1782,27,0
2020-10-16 7:00,931,426,530,0
2020-10-16 8:00,685,936,814,0
2020-10-16 9:00,112,2444,780,0
2020-10-16 10:00,22,3109,90,0
2020-10-16 11:00,19,1450,168,0
2020-10-16 12:00,304,398,0,0
2020-10-16 13:00,46,1174,0,0
2020-10-16 14:00,59,1013,380,0
2020-10-16 15:00,69,1124,854,0
2020-10-16 16:00,0,2888,857,0
2020-10-16 17:00,43,1095,1146,0
2020-10-16 18:00,0,1027,1917,0
2020-10-16 19:00,552,2597,1038,0
2020-10-16 20:00,1366,1946,425,0
2020-10-16 21:00,1325,2212,141,0
2020-10-16 22:00,1529,1543,0,0
2020-10-16 23:00,1871,888,0,0
2020-10-17 0:00,1681,841,0,0
2020-10-17 1:00,1297,1783,0,0
2020-10-17 2:00,778,2340,0,0
2020-10-17 3:00,589,3378,0,0
2020-10-17 4:00,422,2528,0,0
2020-10-17 5:00,553,2871,0,0
2020-10-17 6:00,770,2433,0,0
2020-10-17 7:00,848,2806,0,0
2020-10-17 8:00,632,3151,0,0
2020-10-17 9:00,433,2812,0,0
2020-10-17 10:00,520,3901,0,0
2020-10-17 11:00,392,3908,0,0
2020-10-17 12:00,594,3927,0,0
2020-10-17 13:00,131,3909,0,0
2020-10-17 14:00,186,1259,409,0
2020-10-17 15:00,16,1140,851,0
2020-10-17 16:00,0,1678,1095,0
2020-10-17 17:00,0,1283,1220,0
2020-10-17 18:00,542,2131,923,0
2020-10-17 19:00,1194,2467,34,0
2020-10-17 20:00,1287,2521,0,0
2020-10-17 21:00,1436,2136,0,0
2020-10-17 22:00,1274,1737,0,0
2020-10-17 23:00,1386,1805,0,0
2020-10-18 0:00,1312,518,0,0
2020-10-18 1:00,1431,705,0,0
2020-10-18 2:00,1185,32,0,0
2020-10-18 3:00,1068,0,0,0
2020-10-18 4:00,980,82,0,0
2020-10-18 5:00,577,1399,0,0
2020-10-18 6:00,663,22,0,0
2020-10-18 7:00,626,0,0,830
2020-10-18 8:00,714,33,0,0
2020-10-18 9:00,859,1064,0,0
2020-10-18 10:00,1047,340,0,0
2020-10-18 11:00,1268,0,0,0
2020-10-18 12:00,1485,0,0,0
2020-10-18 13:00,1071,50,0,0
2020-10-18 14:00,592,1111,0,0
2020-10-18 15:00,603,1068,269,0
2020-10-18 16:00,394,0,776,0
2020-10-18 17:00,809,0,922,0
2020-10-18 18:00,353,1854,632,0
2020-10-18 19:00,1473,418,0,0
2020-10-18 20:00,1531,0,0,0
2020-10-18 21:00,1116,0,0,0
2020-10-18 22:00,1196,1287,0,0
2020-10-18 23:00,869,3891,0,0
2020-10-19 0:00,770,1894,0,0
2020-10-19 1:00,248,958,0,0
2020-10-19 2:00,0,1373,0,0
2020-10-19 3:00,0,2529,169,0
2020-10-19 4:00,0,1160,77,0
2020-10-19 5:00,18,1471,39,0
2020-10-19 6:00,69,1024,70,0
2020-10-19 7:00,0,1644,0,0
2020-10-19 8:00,20,2678,0,0
2020-10-19 9:00,20,2826,13,0
2020-10-19 10:00,67,2000,51,0
2020-10-19 11:00,46,308,249,0
2020-10-19 12:00,136,169,315,0
2020-10-19 13:00,32,1257,5,0
2020-10-19 14:00,339,0,0,0
2020-10-19 15:00,518,315,0,0
2020-10-19 16:00,619,1168,0,0
2020-10-19 17:00,678,1448,0,0
2020-10-19 18:00,371,2400,0,0
2020-10-19 19:00,377,2906,0,0
2020-10-19 20:00,409,1804,0,0
2020-10-19 21:00,0,1765,0,0
2020-10-19 22:00,0,2477,0,0
2020-10-19 23:00,0,3349,0,0
2020-10-20 0:00,0,3066,0,0
2020-10-20 1:00,0,2837,0,0
2020-10-20 2:00,0,2792,0,0
2020-10-20 3:00,0,852,380,0
2020-10-20 4:00,0,290,353,0
2020-10-20 5:00,0,0,535,0
2020-10-20 6:00,0,0,0,0
2020-10-20 7:00,0,788,0,0
2020-10-20 8:00,0,1543,8,0
2020-10-20 9:00,0,1599,125,0
2020-10-20 10:00,0,1536,120,0
2020-10-20 11:00,0,1597,80,0
2020-10-20 12:00,0,1575,395,0
2020-10-20 13:00,0,1581,453,0
2020-10-20 14:00,0,1594,470,0
2020-10-20 15:00,0,1600,565,0
2020-10-20 16:00,0,1597,752,0
2020-10-20 17:00,0,1557,614,0
2020-10-20 18:00,0,2059,440,0
2020-10-20 19:00,0,2565,8,0
2020-10-20 20:00,0,1628,300,0
2020-10-20 21:00,0,1675,715,0
2020-10-20 22:00,0,1731,1293,0
2020-10-20 23:00,0,1423,721,0
2020-10-21 0:00,0,0,1239,0
2020-10-21 1:00,0,0,896,0
2020-10-21 2:00,0,0,972,0
2020-10-21 3:00,0,0,1066,0
2020-10-21 4:00,0,0,1265,0
2020-10-21 5:00,0,0,1076,0
2020-10-21 6:00,0,530,42,0
2020-10-21 7:00,0,1433,0,0
2020-10-21 8:00,0,1588,39,0
2020-10-21 9:00,0,1717,0,0
2020-10-21 10:00,0,1824,0,0
2020-10-21 11:00,0,1844,0,0
2020-10-21 12:00,0,1793,0,0
2020-10-21 13:00,0,1572,179,0
2020-10-21 14:00,0,1602,180,0
2020-10-21 15:00,0,1750,71,0
2020-10-21 16:00,0,1525,95,0
2020-10-21 17:00,276,1649,62,0
2020-10-21 18:00,407,1659,0,0
2020-10-21 19:00,836,2345,0,0
2020-10-21 20:00,913,2432,0,0
2020-10-21 21:00,661,3168,0,0
2020-10-21 22:00,1111,1266,0,0
2020-10-21 23:00,868,2576,0,0
2020-10-22 0:00,784,1075,0,0
2020-10-22 1:00,567,3619,0,0
2020-10-22 2:00,290,3958,0,0
2020-10-22 3:00,128,1918,0,0
2020-10-22 4:00,165,421,0,1863
2020-10-22 5:00,225,74,0,2030
2020-10-22 6:00,505,205,0,149
2020-10-22 7:00,631,1122,0,0
2020-10-22 8:00,162,994,0,0
2020-10-22 9:00,265,1847,0,0
2020-10-22 10:00,93,1597,0,0
2020-10-22 11:00,0,1608,0,0
2020-10-22 12:00,0,22,0,0
2020-10-22 13:00,0,0,0,0
2020-10-22 14:00,0,1472,0,0
2020-10-22 15:00,0,1425,0,0
2020-10-22 16:00,3,1555,0,0
2020-10-22 17:00,639,1529,0,0
2020-10-22 18:00,1323,2219,0,0
2020-10-22 19:00,2089,2099,0,0
2020-10-22 20:00,2115,417,0,0
2020-10-22 21:00,2010,998,0,0
2020-10-22 22:00,2618,730,0,0
2020-10-22 23:00,3210,218,0,0
2020-10-23 0:00,2502,54,0,609
2020-10-23 1:00,2706,97,0,0
2020-10-23 2:00,2405,580,0,0
2020-10-23 3:00,2766,0,0,0
2020-10-23 4:00,2428,0,0,0
2020-10-23 5:00,2517,93,0,0
2020-10-23 6:00,2088,1507,0,0
2020-10-23 7:00,2212,702,0,0
2020-10-23 8:00,1986,3051,0,0
2020-10-23 9:00,2132,3825,0,0
2020-10-23 10:00,2635,543,0,0
2020-10-23 11:00,2644,565,0,0
2020-10-23 12:00,2424,556,0,0
2020-10-23 13:00,2445,393,0,0
2020-10-23 14:00,2415,316,0,0
2020-10-23 15:00,1346,2133,0,0
2020-10-23 16:00,1101,2884,0,0
2020-10-23 17:00,1249,1737,244,0
2020-10-23 18:00,1522,3164,38,0
2020-10-23 19:00,2317,4066,0,0
2020-10-23 20:00,2502,3770,0,0
2020-10-23 21:00,2177,3198,0,0
2020-10-23 22:00,2316,3872,0,0
2020-10-23 23:00,2532,1652,0,0
2020-10-24 0:00,2254,94,0,0
2020-10-24 1:00,722,3726,0,2562
2020-10-24 2:00,641,2926,0,2055
2020-10-24 3:00,714,3127,0,1474
2020-10-24 4:00,1072,180,0,2662
2020-10-24 5:00,625,2804,0,2652
2020-10-24 6:00,382,3568,0,2632
2020-10-24 7:00,332,3709,0,2642
2020-10-24 8:00,560,3913,0,1163
2020-10-24 9:00,1383,4001,0,0
2020-10-24 10:00,1411,3987,0,0
2020-10-24 11:00,1520,3460,0,0
2020-10-24 12:00,2252,21,0,0
2020-10-24 13:00,1423,3890,0,0
2020-10-24 14:00,773,3049,0,0
2020-10-24 15:00,727,2427,0,0
2020-10-24 16:00,915,3302,0,0
2020-10-24 17:00,929,3377,0,0
2020-10-24 18:00,1486,3320,0,0
2020-10-24 19:00,2269,3982,0,0
2020-10-24 20:00,1877,3885,0,0
2020-10-24 21:00,1415,3764,0,0
2020-10-24 22:00,1371,2947,0,0
2020-10-24 23:00,1249,3518,0,0
2020-10-25 0:00,1741,592,0,0
2020-10-25 1:00,1430,2379,0,0
2020-10-25 2:00,1651,1158,0,0
2020-10-25 3:00,882,3795,0,0
2020-10-25 4:00,1039,3238,0,0
2020-10-25 5:00,1428,3653,0,0
2020-10-25 6:00,953,3944,0,793
2020-10-25 7:00,1484,1194,0,1712
2020-10-25 8:00,1839,0,0,2420
2020-10-25 9:00,2206,0,0,0
2020-10-25 10:00,2608,195,0,0
2020-10-25 11:00,2400,278,0,0
2020-10-25 12:00,2077,279,0,0
2020-10-25 13:00,1760,271,0,0
2020-10-25 14:00,1438,69,0,0
2020-10-25 15:00,355,1600,0,0
2020-10-25 16:00,226,1148,0,0
2020-10-25 17:00,403,1831,0,0
2020-10-25 18:00,1065,1925,0,0
2020-10-25 19:00,1781,1619,0,0
2020-10-25 20:00,2118,0,0,0
2020-10-25 21:00,2263,0,0,0
2020-10-25 22:00,2604,63,0,0
2020-10-25 23:00,2319,85,0,0
2020-10-26 0:00,2195,205,0,0
2020-10-26 1:00,2309,99,0,0
2020-10-26 2:00,2118,53,0,0
2020-10-26 3:00,1949,0,35,0
2020-10-26 4:00,1657,0,91,0
2020-10-26 5:00,1910,61,0,0
2020-10-26 6:00,1298,0,0,0
2020-10-26 7:00,1411,1850,0,652
2020-10-26 8:00,2129,168,0,0
2020-10-26 9:00,2413,5,0,0
2020-10-26 10:00,2521,0,0,0
2020-10-26 11:00,2112,0,0,0
2020-10-26 12:00,2454,0,0,0
2020-10-26 13:00,2152,0,0,0
2020-10-26 14:00,2203,0,0,0
2020-10-26 15:00,1483,0,0,0
2020-10-26 16:00,799,268,0,0
2020-10-26 17:00,776,637,0,0
2020-10-26 18:00,1016,1325,0,0
2020-10-26 19:00,1297,2990,0,0
2020-10-26 20:00,1893,0,0,0
2020-10-26 21:00,2415,0,0,0
2020-10-26 22:00,2192,0,0,0
2020-10-26 23:00,1698,0,0,0
2020-10-27 0:00,1899,0,0,1916
2020-10-27 1:00,1293,0,0,2490
2020-10-27 2:00,861,0,0,2007
2020-10-27 3:00,344,1751,0,1308
2020-10-27 4:00,0,3423,0,2675
2020-10-27 5:00,1009,1143,0,1804
2020-10-27 6:00,1077,76,0,1757
2020-10-27 7:00,465,958,0,2766
2020-10-27 8:00,895,0,0,3130
2020-10-27 9:00,442,8,0,511
2020-10-27 10:00,265,1333,148,0
2020-10-27 11:00,70,1002,124,0
2020-10-27 12:00,496,1268,0,0
2020-10-27 13:00,416,1428,40,0
2020-10-27 14:00,258,1535,109,0
2020-10-27 15:00,149,0,339,0
2020-10-27 16:00,0,440,145,0
2020-10-27 17:00,224,31,287,103
2020-10-27 18:00,626,273,0,0
2020-10-27 19:00,1203,613,0,0
2020-10-27 20:00,1883,0,0,0
2020-10-27 21:00,1252,0,0,0
2020-10-27 22:00,1540,0,0,0
2020-10-27 23:00,1705,14,0,0
2020-10-28 0:00,1903,59,0,0
2020-10-28 1:00,1812,0,0,0
2020-10-28 2:00,1683,0,0,0
2020-10-28 3:00,1263,0,20,0
2020-10-28 4:00,1002,0,106,0
2020-10-28 5:00,1396,0,28,0
2020-10-28 6:00,173,138,145,0
2020-10-28 7:00,187,52,0,1360
2020-10-28 8:00,175,0,0,1075
2020-10-28 9:00,950,18,0,0
2020-10-28 10:00,1158,5,0,0
2020-10-28 11:00,815,9,0,0
2020-10-28 12:00,858,0,0,0
2020-10-28 13:00,727,7,0,0
2020-10-28 14:00,338,290,0,0
2020-10-28 15:00,81,691,148,0
2020-10-28 16:00,4,590,1118,0
2020-10-28 17:00,0,871,1483,0
2020-10-28 18:00,201,1824,1143,0
2020-10-28 19:00,1504,39,113,0
2020-10-28 20:00,1512,0,0,0
2020-10-28 21:00,869,0,28,0
2020-10-28 22:00,1346,38,0,0
2020-10-28 23:00,1604,285,0,0
2020-10-29 0:00,313,1416,0,0
2020-10-29 1:00,0,3347,0,0
2020-10-29 2:00,0,1139,0,0
2020-10-29 3:00,0,198,0,0
2020-10-29 4:00,0,0,1,0
2020-10-29 5:00,0,3196,0,0
2020-10-29 6:00,46,390,172,0
2020-10-29 7:00,0,475,51,0
2020-10-29 8:00,0,1410,450,0
2020-10-29 9:00,83,722,13,0
2020-10-29 10:00,487,303,0,0
2020-10-29 11:00,630,332,0,0
2020-10-29 12:00,879,195,0,0
2020-10-29 13:00,524,2951,0,0
2020-10-29 14:00,1004,570,0,0
2020-10-29 15:00,317,2330,0,0
2020-10-29 16:00,158,1157,70,0
2020-10-29 17:00,834,229,47,0
2020-10-29 18:00,1517,479,0,0
2020-10-29 19:00,1751,281,0,0
2020-10-29 20:00,2070,409,0,0
2020-10-29 21:00,2175,444,0,0
2020-10-29 22:00,2440,588,0,0
2020-10-29 23:00,2476,533,0,0
2020-10-30 0:00,852,3679,0,0
2020-10-30 1:00,837,1343,0,0
2020-10-30 2:00,515,602,9,0
2020-10-30 3:00,0,1468,963,0
2020-10-30 4:00,0,27,2493,0
2020-10-30 5:00,0,0,2495,0
2020-10-30 6:00,0,34,1952,0
2020-10-30 7:00,0,26,1994,0
2020-10-30 8:00,0,2411,1121,0
2020-10-30 9:00,0,3130,88,0
2020-10-30 10:00,64,2119,0,0
2020-10-30 11:00,22,2210,0,0
2020-10-30 12:00,157,2873,0,0
2020-10-30 13:00,631,9,0,0
2020-10-30 14:00,610,281,0,0
2020-10-30 15:00,0,2207,0,0
2020-10-30 16:00,59,2007,117,0
2020-10-30 17:00,388,2304,14,0
2020-10-30 18:00,817,2606,0,0
2020-10-30 19:00,1247,3088,0,0
2020-10-30 20:00,1133,3397,0,0
2020-10-30 21:00,1355,220,0,0
2020-10-30 22:00,992,3678,0,0
2020-10-30 23:00,952,3835,0,0
2020-10-31 0:00,519,3669,0,0
2020-10-31 1:00,450,3308,0,0
2020-10-31 2:00,209,181,153,0
2020-10-31 3:00,0,0,861,0
2020-10-31 4:00,0,0,652,0
2020-10-31 5:00,0,0,1213,0
2020-10-31 6:00,0,0,1181,1632
2020-10-31 7:00,0,0,1223,0
2020-10-31 8:00,0,0,1261,0
2020-10-31 9:00,0,0,1002,0
2020-10-31 10:00,0,0,749,0
2020-10-31 11:00,0,0,578,0
2020-10-31 12:00,0,0,949,0
2020-10-31 13:00,0,0,814,0
2020-10-31 14:00,0,0,1038,0
2020-10-31 15:00,0,0,1166,0
2020-10-31 16:00,0,0,1236,0
2020-10-31 17:00,0,0,479,0
2020-10-31 18:00,0,1337,62,0
2020-10-31 19:00,217,2487,0,0
2020-10-31 20:00,249,3376,0,0
2020-10-31 21:00,8,3995,0,0
2020-10-31 22:00,0,3957,0,0
2020-10-31 23:00,0,3784,0,0
2020-11-01 0:00,0,3467,0,0
2020-11-01 1:00,0,2014,0,0
2020-11-01 2:00,12,0,0,0
2020-11-01 3:00,0,0,0,0
2020-11-01 4:00,0,0,40,0
2020-11-01 5:00,0,0,46,0
2020-11-01 6:00,0,0,156,0
2020-11-01 7:00,0,0,170,0
2020-11-01 8:00,0,0,193,0
2020-11-01 9:00,0,0,136,0
2020-11-01 10:00,0,0,80,0
2020-11-01 11:00,0,0,0,0
2020-11-01 12:00,14,0,0,0
2020-11-01 13:00,0,2,0,0
2020-11-01 14:00,0,0,0,0
2020-11-01 15:00,0,0,254,0
2020-11-01 16:00,0,132,1130,0
2020-11-01 17:00,0,163,2221,0
2020-11-01 18:00,0,269,2357,0
2020-11-01 19:00,0,732,876,0
2020-11-01 20:00,0,539,669,0
2020-11-01 21:00,186,1714,108,0
2020-11-01 22:00,349,103,1,0
2020-11-01 23:00,537,139,318,0
2020-11-02 0:00,384,62,104,0
2020-11-02 1:00,41,600,547,0
2020-11-02 2:00,402,242,612,0
2020-11-02 3:00,253,65,670,0
2020-11-02 4:00,259,0,1052,0
2020-11-02 5:00,43,0,1177,0
2020-11-02 6:00,66,0,1098,0
2020-11-02 7:00,0,0,840,0
2020-11-02 8:00,0,0,539,1159
2020-11-02 9:00,0,0,607,0
2020-11-02 10:00,0,57,544,0
2020-11-02 11:00,0,280,653,0
2020-11-02 12:00,0,0,627,0
2020-11-02 13:00,0,0,400,0
2020-11-02 14:00,0,0,704,0
2020-11-02 15:00,0,0,944,0
2020-11-02 16:00,0,0,1541,0
2020-11-02 17:00,0,123,2076,0
2020-11-02 18:00,0,0,2339,0
2020-11-02 19:00,0,0,1603,0
2020-11-02 20:00,0,362,724,0
2020-11-02 21:00,167,0,618,0
2020-11-02 22:00,162,0,312,0
2020-11-02 23:00,712,1076,154,0
2020-11-03 0:00,1292,1244,0,0
2020-11-03 1:00,1061,775,0,0
2020-11-03 2:00,1005,994,88,0
2020-11-03 3:00,702,898,581,0
2020-11-03 4:00,1,1569,1213,0
2020-11-03 5:00,0,42,1757,0
2020-11-03 6:00,331,0,1397,0
2020-11-03 7:00,0,0,1294,2683
2020-11-03 8:00,0,161,486,2688
2020-11-03 9:00,0,0,314,2507
2020-11-03 10:00,0,154,15,942
2020-11-03 11:00,0,159,304,0
2020-11-03 12:00,0,0,0,1288
2020-11-03 13:00,0,0,0,2040
2020-11-03 14:00,0,0,64,2640
2020-11-03 15:00,0,0,441,2045
2020-11-03 16:00,0,0,1071,1912
2020-11-03 17:00,0,0,924,1660
2020-11-03 18:00,0,0,1104,1587
2020-11-03 19:00,0,662,534,0
2020-11-03 20:00,0,2313,77,0
2020-11-03 21:00,0,2198,135,0
2020-11-03 22:00,664,0,17,0
2020-11-03 23:00,1463,264,0,103
2020-11-04 0:00,2041,2045,0,0
2020-11-04 1:00,1656,2725,0,0
2020-11-04 2:00,1975,2992,0,0
2020-11-04 3:00,1882,1555,0,0
2020-11-04 4:00,1397,2216,0,0
2020-11-04 5:00,1386,1942,0,0
2020-11-04 6:00,1120,825,0,0
2020-11-04 7:00,821,3,796,0
2020-11-04 8:00,780,63,116,511
2020-11-04 9:00,312,1103,164,0
2020-11-04 10:00,297,351,122,0
2020-11-04 11:00,299,142,0,519
2020-11-04 12:00,621,152,0,647
2020-11-04 13:00,1027,142,0,0
2020-11-04 14:00,1120,488,0,0
2020-11-04 15:00,1104,608,0,0
2020-11-04 16:00,1125,1124,0,0
2020-11-04 17:00,1144,1135,0,0
2020-11-04 18:00,1474,2167,0,0
2020-11-04 19:00,2359,413,0,0
2020-11-04 20:00,2020,110,0,0
2020-11-04 21:00,2046,165,0,0
2020-11-04 22:00,2046,313,0,0
2020-11-04 23:00,2388,423,0,0
2020-11-05 0:00,2199,212,0,0
2020-11-05 1:00,2208,424,0,0
2020-11-05 2:00,2082,565,0,0
2020-11-05 3:00,1917,425,0,0
2020-11-05 4:00,2149,567,0,0
2020-11-05 5:00,2133,514,0,0
2020-11-05 6:00,2088,412,0,0
2020-11-05 7:00,1320,1248,0,0
2020-11-05 8:00,888,2134,0,877
2020-11-05 9:00,1249,2666,0,0
2020-11-05 10:00,2391,27,0,0
2020-11-05 11:00,2099,0,0,0
2020-11-05 12:00,2381,0,0,0
2020-11-05 13:00,2326,0,0,0
2020-11-05 14:00,2033,0,0,0
2020-11-05 15:00,2070,0,0,0
2020-11-05 16:00,1289,0,16,0
2020-11-05 17:00,861,1069,0,0
2020-11-05 18:00,1995,260,0,0
2020-11-05 19:00,2782,271,0,0
2020-11-05 20:00,2480,191,0,0
2020-11-05 21:00,2079,36,0,0
2020-11-05 22:00,1556,0,0,250
2020-11-05 23:00,1650,45,0,0
2020-11-06 0:00,1443,305,0,0
2020-11-06 1:00,1373,492,0,0
2020-11-06 2:00,1511,455,0,0
2020-11-06 3:00,1382,285,0,0
2020-11-06 4:00,1769,127,0,0
2020-11-06 5:00,1756,69,0,0
2020-11-06 6:00,1668,1102,0,0
2020-11-06 7:00,1382,1204,0,0
2020-11-06 8:00,1423,2403,0,0
2020-11-06 9:00,1660,3447,0,0
2020-11-06 10:00,1507,2752,0,0
2020-11-06 11:00,1043,3641,0,0
2020-11-06 12:00,1031,3900,0,0
2020-11-06 13:00,1267,4003,0,0
2020-11-06 14:00,1234,3971,0,0
2020-11-06 15:00,850,3491,0,0
2020-11-06 16:00,556,3957,0,0
2020-11-06 17:00,123,2508,0,0
2020-11-06 18:00,839,3507,0,0
2020-11-06 19:00,904,2339,0,0
2020-11-06 20:00,1587,3603,0,0
2020-11-06 21:00,959,3988,0,0
2020-11-06 22:00,513,3490,0,0
2020-11-06 23:00,896,2828,0,0
2020-11-07 0:00,342,3964,0,0
2020-11-07 1:00,358,2969,0,0
2020-11-07 2:00,484,3900,0,0
2020-11-07 3:00,140,3873,0,24
2020-11-07 4:00,0,2680,0,0
2020-11-07 5:00,0,2664,0,0
2020-11-07 6:00,0,3977,0,254
2020-11-07 7:00,20,3972,0,0
2020-11-07 8:00,0,3945,0,755
2020-11-07 9:00,0,3210,0,0
2020-11-07 10:00,121,1743,0,0
2020-11-07 11:00,480,2765,0,0
2020-11-07 12:00,840,1221,0,0
2020-11-07 13:00,629,3383,0,0
2020-11-07 14:00,769,3409,0,0
2020-11-07 15:00,780,3614,0,0
2020-11-07 16:00,485,3211,0,0
2020-11-07 17:00,473,2195,0,0
2020-11-07 18:00,164,2612,0,0
2020-11-07 19:00,207,3939,0,0
2020-11-07 20:00,129,3888,0,0
2020-11-07 21:00,769,0,0,0
2020-11-07 22:00,982,0,0,0
2020-11-07 23:00,1288,0,0,0
2020-11-08 0:00,1006,3690,0,0
2020-11-08 1:00,1556,0,0,0
2020-11-08 2:00,1398,67,0,0
2020-11-08 3:00,1358,131,0,0
2020-11-08 4:00,1514,142,0,0
2020-11-08 5:00,1926,213,0,0
2020-11-08 6:00,2125,272,0,0
2020-11-08 7:00,2198,23,0,0
2020-11-08 8:00,2210,379,0,0
2020-11-08 9:00,2124,303,0,0
2020-11-08 10:00,2076,315,0,0
2020-11-08 11:00,1906,210,0,0
2020-11-08 12:00,1440,88,0,0
2020-11-08 13:00,1152,103,0,0
2020-11-08 14:00,373,86,0,0
2020-11-08 15:00,458,774,0,92
2020-11-08 16:00,164,293,22,345
2020-11-08 17:00,0,278,736,268
2020-11-08 18:00,0,6,1084,335
2020-11-08 19:00,0,1180,341,0
2020-11-08 20:00,291,1877,0,0
2020-11-08 21:00,439,1534,0,819
2020-11-08 22:00,607,59,0,1547
2020-11-08 23:00,2238,110,0,0
2020-11-09 0:00,2467,494,0,0
2020-11-09 1:00,2010,2521,0,0
2020-11-09 2:00,1858,1584,0,0
2020-11-09 3:00,1590,1829,0,0
2020-11-09 4:00,1697,2434,0,0
2020-11-09 5:00,1528,2339,0,0
2020-11-09 6:00,1983,1428,0,0
2020-11-09 7:00,1589,3,0,155
2020-11-09 8:00,2182,174,0,1515
2020-11-09 9:00,2007,202,0,2280
2020-11-09 10:00,2066,121,0,27
2020-11-09 11:00,2293,221,0,0
2020-11-09 12:00,2329,117,0,0
2020-11-09 13:00,2218,107,0,0
2020-11-09 14:00,2186,139,0,0
2020-11-09 15:00,1729,0,0,0
2020-11-09 16:00,822,0,0,0
2020-11-09 17:00,1133,13,0,0
2020-11-09 18:00,1505,1094,0,0
2020-11-09 19:00,2509,474,0,0
2020-11-09 20:00,2668,545,0,0
2020-11-09 21:00,2087,381,0,0
2020-11-09 22:00,1917,361,0,0
2020-11-09 23:00,1747,1413,0,0
2020-11-10 0:00,1762,3265,0,0
2020-11-10 1:00,572,1665,0,0
2020-11-10 2:00,406,1800,0,0
2020-11-10 3:00,306,1793,0,0
2020-11-10 4:00,163,1760,0,0
2020-11-10 5:00,159,1703,0,0
2020-11-10 6:00,304,2197,0,0
2020-11-10 7:00,823,29,0,7
2020-11-10 8:00,882,519,0,1206
2020-11-10 9:00,1132,1259,0,0
2020-11-10 10:00,1344,850,0,0
2020-11-10 11:00,1141,498,0,0
2020-11-10 12:00,913,485,0,0
2020-11-10 13:00,975,473,0,0
2020-11-10 14:00,1113,0,0,0
2020-11-10 15:00,267,10,0,0
2020-11-10 16:00,478,0,325,0
2020-11-10 17:00,0,0,1142,0
2020-11-10 18:00,0,1699,1087,0
2020-11-10 19:00,25,2388,581,0
2020-11-10 20:00,46,1294,24,0
2020-11-10 21:00,440,646,241,0
2020-11-10 22:00,110,1039,0,0
2020-11-10 23:00,248,0,0,822
2020-11-11 0:00,778,20,0,1010
2020-11-11 1:00,1427,1713,0,0
2020-11-11 2:00,1455,2041,0,0
2020-11-11 3:00,1272,1940,0,0
2020-11-11 4:00,1098,1285,0,0
2020-11-11 5:00,616,1116,0,0
2020-11-11 6:00,350,337,0,0
2020-11-11 7:00,0,0,150,66
2020-11-11 8:00,0,0,785,63
2020-11-11 9:00,0,0,337,0
2020-11-11 10:00,0,0,0,0
2020-11-11 11:00,202,0,0,0
2020-11-11 12:00,81,0,0,0
2020-11-11 13:00,394,70,0,0
2020-11-11 14:00,78,0,0,0
2020-11-11 15:00,0,0,272,0
2020-11-11 16:00,0,0,879,0
2020-11-11 17:00,0,0,938,0
